"feature_id","C01","C02","C03","C04","C05","C06","T01","T02","T03","T04","T05","T06","M01","M02","M03","M04","M05","M06","S01","S02","S03","S04","S05","S06"
"ASV063",0.00311971922526973,0.00317775571002979,0.00385580351247854,0.0028648692066722,0.0038010425716768,0.00264502709226779,0.00540929272715903,0.00319167799515338,0.00338282840378398,0.00367049762320236,0.00384206170942192,0.0037706014717509,0.0163449011015042,0.0219547584500844,0.0225813647968669,0.0195866118049039,0.0210842655090991,0.021215768883539,0.00567539311698564,0.00502111388894725,0.00451823744873116,0.00498497830199177,0.00506126236318775,0.00499344081926283
"ASV064",0.00670739633432991,0.00685203574975174,0.00713059553677539,0.00757717743446946,0.00692332754126846,0.00536709380858221,0.00909886811331374,0.00685619717477392,0.00919051610585559,0.00833383476743486,0.00762501477716042,0.00675059295748951,0.00916735757432192,0.0117266477961989,0.0098406167116972,0.010467046849058,0.00915877596775348,0.0138679907713913,0.0334122767714267,0.0423958486522826,0.0380540872502358,0.036385890731056,0.0328349395811805,0.037175743726461
"ASV065",0.00584947354738074,0.00809334657398213,0.0080285223821471,0.00749685399876837,0.00844374456993918,0.00652268816928173,0.00800450253267463,0.00842248359832141,0.00984911986588433,0.00929658824237319,0.00744768885211018,0.0104603782764702,0.00649058391566979,0.00761161723079851,0.00594898743276405,0.00774802088596935,0.00739380351563432,0.00840104323402548,0.00608077833962747,0.00609256496985231,0.00809334766301845,0.0065872927562034,0.00782386806976107,0.00831534848292497
"ASV066",0.00267775900168985,0.00305362462760675,0.00343324970289185,0.00270422233527002,0.00257927888792354,0.00246526796949231,0.00350196985804515,0.00322123056918258,0.00323314573105017,0.0041217883145797,0.00295543208417071,0.00367937724259563,0.00241620277152671,0.002521348207702,0.00255310710656124,0.00255059072643711,0.00188422734753262,0.00198114153877019,0.00253899165759884,0.00182776949095569,0.00197398723488255,0.00247023478357628,0.00212994791117485,0.00260251364732766
"ASV067",0.0382945534901859,0.0406156901688183,0.0451076191733791,0.0415807652145974,0.0373859687228497,0.0404714824991654,0.00806703770871115,0.00777232696967906,0.00945994491677643,0.00926650219628137,0.00910273081924577,0.00790609986012285,0.00840933317541158,0.00844413786541709,0.00699006023349776,0.00630429028609928,0.00815703484628044,0.00810011034206039,0.00616612259702575,0.00542028193869619,0.00497883447020376,0.00600867920329365,0.00748645057888188,0.00649570479454953
"ASV068",0.00751332380085792,0.00806852035749752,0.00797570315594876,0.0109239872553482,0.00790073848827107,0.00701060578824375,0.040491526483647,0.0516874519770672,0.0387378757035086,0.0401648715325832,0.0466367182882137,0.0430274280848994,0.0069880374274547,0.00599414856925382,0.0064695238331309,0.00628022810943478,0.00703603882939395,0.00769886648610693,0.00751029465104867,0.00613458265929956,0.00649222468361371,0.00667631022588183,0.00575718593812607,0.00507807540941983
"ASV069",0.00844923956843884,0.0096077457795432,0.0099300145252872,0.00883557792711987,0.00792788879235447,0.00639428879587068,0.010568444750172,0.00797919498788345,0.00685546641120824,0.00857452313616944,0.00936871970682114,0.00909201483914128,0.0485846263176596,0.0534478247425133,0.0449892174602781,0.0522389855386318,0.0506833305507191,0.0440365131908918,0.0116494911348653,0.0101682808462363,0.0140811089421622,0.0119060865694893,0.0102279676922752,0.0111082899581059
"ASV070",0.00467957883790459,0.00436941410129096,0.00369734583388353,0.00522102332057083,0.0052128583840139,0.0044426183200226,0.00490901131886686,0.00472841184467167,0.00493952820021554,0.00679944641675191,0.00434448516373094,0.00614243142978775,0.0062537012910103,0.00658880616540996,0.00661824851895,0.00649678769941529,0.00779927016004007,0.00794964389607784,0.0246431543237534,0.0284669846005168,0.0237097800100893,0.0321575609213308,0.0283641578270314,0.0306800389319115
"ASV071",0.0179903808657221,0.0140019860973188,0.0140499141687574,0.0145920908190313,0.0158829278887924,0.0142780103233096,0.0158213995372397,0.0216324841893729,0.0165848401389055,0.0170587881340634,0.0170232888048233,0.0201301465669282,0.0139050100675115,0.0138436288385148,0.0145750192102719,0.0170841454317958,0.0160278579435686,0.0139933794763768,0.0142311549211632,0.0134246517783987,0.0168446910709977,0.0148659174362969,0.0184736076256353,0.0165037450806144
"ASV072",0.00049395554400104,0.000695134061569017,0.000871517232272547,0.000776459878443867,0.000678757602085143,0.00082175598983077,0.000750422112438246,0.000797919498788345,0.000718476829122261,0.000962753474938324,0.00100484690861804,0.00115550690263334,0.000781712661376288,0.000856306938464832,0.000619686190912922,0.000818114006593036,0.000620125456149975,0.000877720934898184,0.000725426187885383,0.000630265341708859,0.000833461276950409,0.000378324246133304,0.000717012168118265,0.000528966188481232
"ASV073",0.0482256596906278,0.0470456802383317,0.0540076587877988,0.0440975661998983,0.0455582102519548,0.0463264939267096,0.00922393846538678,0.0117619244636208,0.00808286432762543,0.00968770684156688,0.00987114316113016,0.0105516025056255,0.00890678668719649,0.00799219809233843,0.00785762090077585,0.00837363747924637,0.00849094855343812,0.00940415287390912,0.0070622372997077,0.00588247652261602,0.0060974272366372,0.00591966173361522,0.00643202091988443,0.00590326266345055
"ASV074",0.0034316911477967,0.00464250248262165,0.00388221312557771,0.00457843583496211,0.00496850564726325,0.00408310007447164,0.0203864673879057,0.0211300904308765,0.0232606873428332,0.0181117997472772,0.0195354060763684,0.0178799489144317,0.00288996802084567,0.00344901405770557,0.00297449371638202,0.00363338867633966,0.00305292532258449,0.00351088373959274,0.00296571294459024,0.00218491985125738,0.00247845063935253,0.0029153221319684,0.00379594677239081,0.0030891625407304
"ASV075",0.00291173794358508,0.00268123138033764,0.00258814208371847,0.00307906503520844,0.00217202432667246,0.0031072648365476,0.00297042086173473,0.00363496660559135,0.00347263800742426,0.00394127203802876,0.00307364936753753,0.00316243994404914,0.0139760748549094,0.0160557550962156,0.0191854844706641,0.0178781972617243,0.0185560617263339,0.0167017755040626,0.00428854893426359,0.00317233555326793,0.00372864255477815,0.00478468899521531,0.00428098441552964,0.00385087385214337
"ASV076",0.00824125828675419,0.00662859980139027,0.00863594348342797,0.00840718627004739,0.00787358818418766,0.00952723350710049,0.00862985429303983,0.0106389266505113,0.00868159501856065,0.00998856730248511,0.0071225913228514,0.00863589369336496,0.0126732204192822,0.0110368449846578,0.011749250179709,0.0109723525590125,0.01027977198464,0.0110091282977229,0.0493503168405556,0.0524590852749007,0.0421117276774944,0.0452653833314788,0.0507602437841372,0.0495535525369218
"ASV077",0.0132588067073963,0.0137537239324727,0.0139706853294599,0.0144582184261961,0.0118103822762815,0.0134819342081611,0.0150084422487649,0.0183521484721319,0.0147587115315531,0.0139900114326975,0.0126788036410923,0.014170163595451,0.0115598720833827,0.0161509003116006,0.0156904543539152,0.0139801246420751,0.0150499678011782,0.0120122379376066,0.0129083189314899,0.0135507048467405,0.0118219902177966,0.0149994436408145,0.0114300175035323,0.014430197621768
"ASV078",0.00210581047705706,0.00215988083416087,0.00219199788723095,0.00251680098530081,0.00192767158992181,0.00256798746822115,0.00253267462947908,0.0028074945327738,0.00278409771284876,0.00315903483964137,0.00286676912164558,0.00331448032597458,0.00180030794741206,0.0017839727884684,0.00240438242074214,0.00190091195649558,0.00171727049395378,0.00285886247366837,0.00200559004885959,0.00197483140402109,0.00230298510736297,0.00131300767775676,0.00204559353845505,0.00173500909821844
"ASV079",0.0302872741453269,0.0344836146971202,0.0298956820282583,0.0354761841013146,0.0319559079061685,0.0292236973883567,0.00662872865987118,0.0071517229150659,0.00595737037480541,0.00746133943077201,0.00653150490601726,0.00672018488110442,0.0063010778159422,0.0053519183654052,0.00545323848003371,0.00618397940277678,0.00591504281250745,0.00589326913431638,0.00480061447865327,0.00386562742914767,0.00429890553374422,0.00520752197618783,0.00476602205866847,0.0043375227455461
"ASV080",0.00704536591706746,0.00861469712015889,0.0101941106562789,0.00990655706980107,0.00811794092093831,0.0100921907501091,0.0441498342817835,0.0460133577634612,0.0496347742785295,0.0412479691918888,0.0445383615084525,0.0476190476190476,0.00907260452445813,0.00711210485002735,0.00711399747168034,0.00695396905604081,0.0066067212059055,0.00767378874510984,0.00629413898312317,0.00628164457236497,0.00543943149167635,0.00778902859686213,0.00765515932432147,0.00662265667978503
"ASV081",0.00241778239958404,0.00248262164846077,0.00237686517892513,0.0025971244210019,0.00339378801042572,0.00285046608972548,0.00272028015758864,0.00251196879248183,0.00326308226559693,0.0025272278717131,0.00319186665090436,0.00261509456911756,0.0145445931540921,0.0181251635308389,0.0139801204669955,0.0136191919921076,0.0156939442364109,0.0191844718627746,0.00394717190467046,0.00449589277085653,0.00375057574627684,0.00418382107488595,0.00463949049958877,0.00520502729465533
"ASV082",0.00395164435200832,0.00337636544190665,0.00345965931599102,0.00318616294947656,0.00312228496959166,0.00320998433527644,0.0040960540303921,0.00422601808617531,0.0042809244401868,0.00342980925446778,0.00475824565551484,0.00340570455512984,0.0063484543408741,0.00511405532694275,0.00679176065240562,0.00486055968622922,0.00627280749874782,0.00787441067308657,0.0233416543984297,0.0242021891216202,0.0194547408593424,0.0180928007121398,0.0233450726502035,0.0206931572933858
"ASV083",0.00751332380085792,0.00680238331678252,0.00723623398917206,0.00773782430587164,0.00627172024326672,0.00634292904650625,0.00903633293727722,0.00889532478278858,0.00817267393126572,0.0106203742704134,0.0111124246364819,0.00982180867238338,0.0088594101622646,0.00737375419233605,0.00748580918622809,0.00707427993936331,0.0068929329548978,0.00737285585314475,0.00765964710149566,0.00619760919347045,0.00662382383260588,0.00761099365750529,0.00609460342900525,0.00713046422072701
"ASV084",0.00098791108800208,0.00116683217477656,0.00150534794665258,0.00117807705694932,0.00135751520417029,0.00141239310752164,0.00125070352073041,0.00109344523908032,0.00116752484732367,0.00114326975148926,0.00112306419198487,0.00130754728455878,0.000923842236171977,0.00133203301538974,0.00126415982946236,0.00117904665656055,0.000858635246976888,0.000978031898886548,0.00104546715312893,0.00119750414924683,0.00127212510692431,0.000845665961945032,0.000906809506737806,0.000782869958952224
"ASV085",0.0162485376316132,0.0151439920556107,0.012887891192394,0.0164395298401564,0.0166159860990443,0.0126088184689659,0.00350196985804515,0.00339854601335776,0.00302358998922285,0.00246705577952945,0.00260078023407022,0.00252387033996229,0.00222669667179912,0.00185533170000714,0.00230523263019607,0.00257465290310161,0.00231354497102106,0.00331026181161601,0.00204826217755873,0.0027101409693481,0.00221525234136819,0.00302659396906643,0.00153946730213627,0.00186196098345394
"ASV086",0.00402963733264006,0.00407149950347567,0.00409349003037106,0.00398939730648746,0.00301368375325804,0.00367222207955625,0.0222937902570196,0.0215142738932561,0.0213447491318405,0.0190745532222155,0.0235843480316822,0.0169981146992641,0.00262939713372024,0.00249756190385576,0.00307364350692809,0.00300777208306263,0.00338683902974217,0.00268331828668873,0.00277368836544411,0.00247904367738818,0.00322417915030816,0.00362746188939579,0.00221430228389464,0.00281410012272016
"ASV087",0.00764331210191083,0.00779543197616683,0.0091905453585105,0.00696136442742778,0.00795503909643788,0.00760124290593462,0.00806703770871115,0.00688574974880312,0.00814273739671896,0.00857452313616944,0.00729991724790164,0.00793650793650794,0.0430178846381618,0.041792535857853,0.0447165555362764,0.0388122909598402,0.0424785937462733,0.0359364028488314,0.00887580276942115,0.0119120149582974,0.0110981948983397,0.010392789584956,0.0103755878445349,0.0117642080318226
"ASV088",0.00813726764591187,0.00786991062562066,0.00747392050706457,0.0100672039412032,0.0108872719374457,0.00801212090085,0.00819210806078419,0.00871800933861339,0.0119446772841576,0.0102292556712197,0.00857075304409505,0.00851426138782461,0.0145209048916262,0.012892176684665,0.0134843715142652,0.01133328520898,0.016075559901734,0.0145450897783128,0.0465766284751115,0.0436563793357003,0.04386638299739,0.0527873595193057,0.04546700689597,0.0431636409800686
"ASV089",0.00961913427791499,0.0102284011916584,0.00855671464413046,0.0114594768266888,0.00800933970460469,0.00916771526154952,0.0116315427427928,0.0112890832791536,0.0133816309424021,0.0135387207413202,0.0114079678448989,0.0123760870887308,0.0110150420466659,0.00823006113080088,0.00932008031133034,0.0115498447989605,0.0111622582106995,0.0107834286287491,0.00757430284409738,0.0088027059392004,0.0078740157480315,0.0105930788917325,0.00851979164469938,0.0100503575811434
"ASV090",0.00114389704926557,0.00141509433962264,0.00137329988115674,0.00149937079975367,0.00119461337966985,0.00143807298220385,0.00221999874929648,0.00195046988592706,0.00194587474553946,0.00192550694987665,0.00186192221302754,0.00206774919418598,0.00151604879782068,0.00145096453462097,0.00133852217237191,0.00144373059987006,0.0010971450378038,0.0016802086468051,0.00125882779662463,0.00126053068341772,0.0013159914899217,0.00126849894291755,0.00128640418397689,0.0014599466802082
"ASV091",0.0542051215390615,0.0504220456802383,0.0524230820018487,0.0473105036279418,0.052264335360556,0.0455560976862433,0.0100681633418798,0.0085702464684674,0.00981918333133756,0.00899572778145496,0.0101075777278638,0.00860548561697987,0.008219827075684,0.00915772698080445,0.00919614307314776,0.00644866334608629,0.00870560736518234,0.00892767579496439,0.00716891762145555,0.006449715330154,0.00664575702410458,0.00810058974073662,0.00746536198570193,0.00577631077821506
"ASV092",0.00696737293643572,0.00665342601787488,0.00750033012016374,0.00872848001285175,0.0066518245004344,0.00747284353252356,0.0390844850228253,0.0360836928896507,0.0367620644234223,0.0357422227570853,0.0391003664735784,0.0421760019461169,0.00528248252990643,0.00570871292309888,0.00515578910839551,0.00522149233619673,0.0052472153981921,0.00647005717724947,0.00550470460218908,0.00550431731759071,0.00622902638562937,0.00498497830199177,0.0040490098905502,0.00467606110617409
"ASV093",0.0053555180033797,0.0073733862959285,0.00507064571504027,0.0054619936276741,0.00586446568201564,0.00539277368326443,0.00803577012069289,0.00623559312016077,0.00715483175667585,0.00716047896985378,0.00809788391062773,0.00945691175576233,0.0360061589482411,0.0373444970386052,0.03750340827405,0.0415072547462643,0.0403797075869964,0.0367388905607383,0.0107107043034842,0.0103363516040253,0.0109227293663501,0.0109268944030266,0.00887829772875851,0.0075959544665905
"ASV094",0.0020538151566359,0.00218470705064548,0.00195431136933844,0.00174034110685694,0.00214487402258905,0.00231118872139904,0.00297042086173473,0.00274838938471541,0.00242485929828763,0.00210602322642758,0.00227568270481144,0.00209815727057106,0.00336373327016463,0.00280678385385695,0.00364375480256798,0.00276715031641762,0.00319603119708064,0.00401243855953456,0.0131430156393352,0.0121010945608101,0.0108788629833527,0.0116835428952932,0.00980619582867627,0.0124624434006178
"ASV095",0.00712335889769921,0.00685203574975174,0.00615343985210617,0.00591715976331361,0.00727628149435274,0.00919339513623174,0.0105371771621537,0.00706306519297831,0.00856184888037361,0.0075816836151393,0.00623596169760019,0.00909201483914128,0.00862252753760512,0.0071358911538736,0.00803113303423147,0.00794051829928535,0.00686908197581511,0.00877720934898184,0.00733960613625211,0.00594550305678691,0.00622902638562937,0.00714365194169356,0.0060313376494654,0.00672844991748127
"ASV096",0.00111789938905498,0.0012909632571996,0.00121484220256173,0.00131194944978447,0.00105886185925282,0.00123263398474615,0.00159464698893127,0.00183225958981027,0.0015267632618848,0.00147421625849931,0.00130039011703511,0.00148999574286931,0.00116072486083146,0.00130824671154349,0.00138809706764494,0.00134748189321206,0.00135950580771341,0.00107834286287491,0.000917450767031513,0.00109245992562869,0.00116245914943083,0.00131300767775676,0.000780277947658112,0.000973297786805467
